user_id,n_fake_sites,n_fact_sites,n_total_sites
3009290796,1,0,1
3009376464,1,1,2
3009557456,1,0,1
3009631898,1,0,1
3009744983,1,0,1
3009897502,1,1,2
3010345375,1,0,1
3010453813,1,1,2
3010505106,1,0,1
3010599051,1,0,1
3010618687,1,0,1
3010707198,1,0,1
3010730080,1,0,1
3010759153,1,2,3
3010777755,1,0,1
3010794575,1,3,4
3010888085,1,0,1
3011274792,1,0,1
3011477051,1,0,1
3011482386,1,0,1
3011501357,1,1,2
3011549521,1,2,3
3011624190,1,0,1
3011687482,1,0,1
3011801593,1,0,1
3012168862,1,0,1
3012183971,1,0,1
3012226551,1,0,1
3012382040,1,1,2
3012512023,1,0,1
3012723176,1,0,1
3012752967,1,1,2
3012807852,1,0,1
3012961808,1,0,1
3012968112,1,0,1
3013422394,1,0,1
3013455521,1,0,1
3013772885,1,0,1
3013784302,1,1,2
3013841396,1,3,4
3013891273,1,0,1
3013915792,1,0,1
3014227095,1,0,1
3014345457,1,0,1
3014388777,1,0,1
3014889610,1,0,1
3014976275,1,0,1
3015047969,1,0,1
3015397143,1,0,1
3015483725,1,0,1
3015905726,1,0,1
3015940397,1,0,1
3016004982,1,0,1
3016010058,1,0,1
3016017195,1,0,1
3016301278,1,0,1
3016380305,1,0,1
3016488429,1,1,2
3016594538,1,0,1
3016772082,1,0,1
3017318501,1,0,1
3017612346,1,1,2
3018008971,1,0,1
3018718277,1,2,3
3018755811,1,0,1
3018759040,1,0,1
3018803003,1,0,1
3018848002,1,0,1
3019064331,1,0,1
3019358423,1,0,1
3019658033,1,0,1
3019844289,1,0,1
3019949760,1,0,1
3019967583,1,0,1
3019984493,1,0,1
3020073401,1,1,2
3020309085,1,2,3
3020398415,1,0,1
3020426401,1,0,1
3020657228,1,0,1
3020688650,1,0,1
3020697605,1,2,3
3020698906,1,1,2
3020849373,1,0,1
3021016396,1,0,1
3021716817,1,2,3
3021753146,1,0,1
3021855115,1,0,1
3021907502,1,1,2
3022077115,1,1,2
3022079691,1,0,1
3022286539,1,0,1
3022737594,1,0,1
3022849609,1,0,1
3023047794,1,0,1
3023067674,1,1,2
3023070806,1,0,1
3023231351,1,0,1
3023252607,1,1,2
3023256027,1,0,1
3023288967,1,4,5
3023331881,1,0,1
3023827565,1,0,1
3024048095,1,2,3
3024070697,1,0,1
3024408677,1,0,1
3024418426,1,0,1
3024516930,1,0,1
3024782527,1,0,1
3024837786,1,0,1
3025370241,1,0,1
3025527455,1,0,1
3025914853,1,0,1
3026474748,1,2,3
3026539959,1,3,4
3027012789,1,0,1
3027172822,1,0,1
3027191979,1,0,1
3027212455,1,0,1
3027457149,1,1,2
3027604275,1,0,1
3027870298,1,0,1
3028175141,1,0,1
3028218003,1,1,2
3028284024,1,0,1
3028415961,1,0,1
3028433262,1,0,1
3028697209,1,0,1
3028792103,1,0,1
3028813114,1,0,1
3028834210,1,0,1
3028872959,1,0,1
3028950903,1,0,1
3029021253,1,3,4
3029146353,1,0,1
3029160508,1,0,1
3029163311,1,0,1
3029388316,1,0,1
3029448203,1,0,1
3029729586,1,0,1
3029843719,1,0,1
3029914237,1,1,2
3030014077,1,1,2
3030182712,1,0,1
3030642225,1,0,1
3030972982,1,0,1
3031233983,1,0,1
3031591401,1,0,1
3031756859,1,0,1
3031913707,1,0,1
3031926490,1,1,2
3031952314,1,0,1
3031964314,1,0,1
3031984080,1,0,1
3032000047,1,0,1
3032138059,1,0,1
3032155881,1,0,1
3032387464,1,0,1
3032818022,1,1,2
3032938501,1,0,1
3033075347,1,0,1
3033083909,1,0,1
3033263315,1,1,2
3033442811,1,0,1
3033573190,1,0,1
3033694220,1,0,1
3033933880,1,0,1
3033934347,1,0,1
3034027064,1,0,1
3034685881,1,2,3
3034696782,1,0,1
3034856211,1,0,1
3034958937,1,0,1
3034999125,1,0,1
3035006914,1,0,1
3035034799,1,2,3
3035120268,1,0,1
3035150393,1,0,1
3035172730,1,0,1
3035471420,1,2,3
3035639895,1,0,1
3035660783,1,0,1
3035833108,1,1,2
3036250006,1,0,1
3036297180,1,0,1
3036350715,1,0,1
3036571078,1,1,2
3036711101,1,0,1
3037028130,1,4,5
3037274244,1,0,1
3037275388,1,0,1
3037509513,1,0,1
3037509737,1,0,1
3037779296,1,0,1
3037834583,1,0,1
3037861444,1,0,1
3038012147,1,0,1
3038306043,1,2,3
3038333490,1,0,1
3038457369,1,2,3
3038469415,1,0,1
3038472803,1,1,2
3038475750,1,0,1
3038614791,1,0,1
3038650699,1,0,1
3038857544,1,0,1
3038986434,1,1,2
3039132765,1,0,1
3039275514,1,0,1
3039366675,1,0,1
3039864697,1,0,1
3039865441,1,0,1
3039883441,1,0,1
3039970669,1,0,1
3039994062,1,0,1
3040427929,1,0,1
3040599623,1,0,1
3040752139,1,0,1
3040801568,1,0,1
3040856568,1,0,1
3040921283,1,1,2
3040987923,1,1,2
3041318446,1,0,1
3041436005,1,0,1
3041439671,1,0,1
3041526010,1,0,1
3041545491,1,0,1
3041583610,1,0,1
3042178195,1,0,1
3042197855,1,0,1
3042199164,1,0,1
3042221912,1,1,2
3042265626,1,0,1
3042299737,1,0,1
3042365528,1,0,1
3042448767,1,0,1
3042535588,1,0,1
3042536098,1,0,1
3042919764,1,0,1
3042989264,1,0,1
3043184686,1,0,1
3043289152,1,2,3
3043520240,1,0,1
3043528101,1,0,1
3043713686,1,0,1
3044002011,1,0,1
3044128997,1,0,1
3044706388,1,0,1
3044852289,1,0,1
3044923076,1,0,1
3044979110,1,0,1
3044981073,1,0,1
3044984776,1,0,1
3045000835,1,0,1
3045042364,1,0,1
3045102860,1,0,1
3045115597,1,0,1
3045201840,1,0,1
3045399321,1,0,1
3045400420,1,2,3
3045492374,1,0,1
3045623481,1,0,1
3045660777,1,0,1
3046303649,1,0,1
3046515632,1,0,1
3046604422,1,1,2
3046685862,1,0,1
3046707184,1,0,1
3046828880,1,0,1
3047188742,1,0,1
3047202776,1,0,1
3047211832,1,0,1
3047250033,1,0,1
3047377314,1,0,1
3047434392,1,0,1
3047461758,1,0,1
3047477116,1,0,1
3047493012,1,0,1
3047563831,1,0,1
3047804856,1,0,1
3047866833,1,0,1
3047884093,1,0,1
3047992210,1,1,2
3048022453,1,0,1
3048128511,1,1,2
3048134718,1,0,1
3048155477,1,1,2
3048242440,1,0,1
3048246504,1,0,1
3048422652,1,0,1
3048598943,1,0,1
3048617796,1,0,1
3048636564,1,0,1
3048696842,1,0,1
3048785210,1,0,1
3049205199,1,0,1
3049348795,1,0,1
3049771629,1,0,1
3049961252,1,0,1
3050411297,1,2,3
3050688438,1,0,1
3050742040,1,0,1
3050898070,1,0,1
3051005147,1,0,1
3051091818,1,0,1
3051131390,1,0,1
3051158323,1,0,1
3051165588,1,0,1
3051169598,1,2,3
3051188912,1,0,1
3051222198,1,0,1
3051330240,1,0,1
3051331977,1,0,1
3051389226,1,0,1
3051629112,1,1,2
3051633545,1,0,1
3051723228,1,0,1
3051743191,1,0,1
3051744234,1,0,1
3051773430,1,0,1
3051805368,1,0,1
3051825553,1,0,1
3051828648,1,0,1
3051859520,1,0,1
3051912034,1,0,1
3052013616,1,0,1
3052051070,1,0,1
3052128500,1,0,1
3052144801,1,0,1
3052336651,1,0,1
3052448324,1,0,1
3052455127,1,0,1
3052507339,1,0,1
3052508142,1,0,1
3052617594,1,0,1
3052691810,1,0,1
3052793780,1,0,1
3053022211,1,0,1
3053065057,1,0,1
3053169798,1,0,1
3053211188,1,0,1
3053287981,1,0,1
3053349685,1,0,1
3053354392,1,0,1
3053376336,1,0,1
3053470077,1,1,2
3053756779,1,0,1
3053786988,1,0,1
3053788838,1,0,1
3053907535,1,0,1
3054094609,1,0,1
3054167959,1,1,2
3054168428,1,0,1
3054209895,1,0,1
3054261031,1,0,1
3054322832,1,0,1
3054407305,1,0,1
3054407593,1,0,1
3054443526,1,0,1
3054466292,1,0,1
3054499762,1,0,1
3054503951,1,0,1
3054548370,1,0,1
3054577271,1,1,2
3054583740,1,0,1
3054657499,1,0,1
3054734448,1,0,1
3054836899,1,0,1
3054842888,1,0,1
3054877910,1,0,1
3055085058,1,1,2
3056183911,1,0,1
3056583173,1,0,1
3057954007,1,0,1
3058453790,1,1,2
3058883744,1,1,2
3059254678,1,0,1
3059281318,1,1,2
3059334035,1,0,1
3059878987,1,0,1
3059883792,1,0,1
3060072082,1,0,1
3060238624,1,0,1
3060348890,1,0,1
3060539244,1,0,1
3060606488,1,0,1
3060711804,1,0,1
3060758005,1,0,1
3060818966,1,2,3
3061261547,1,0,1
3061410960,1,0,1
3062239493,1,0,1
3062315919,1,0,1
3062473263,1,0,1
3062631131,1,0,1
3062641378,1,0,1
3062717435,1,0,1
3062906469,1,0,1
3063075652,1,0,1
3063127104,1,1,2
3063299361,1,0,1
3063510357,1,0,1
3063533672,1,0,1
3063578235,1,0,1
3063615107,1,0,1
3063619538,1,2,3
3063708263,1,0,1
3063714487,1,2,3
3063880745,1,0,1
3063917186,1,0,1
3063919348,1,0,1
3064298309,1,0,1
3064363155,1,0,1
3064407069,1,0,1
3064418765,1,0,1
3064455388,1,0,1
3064610177,1,0,1
3064648613,1,0,1
3064658116,1,0,1
3064685973,1,0,1
3064694901,1,0,1
3064702815,1,0,1
3064705083,1,0,1
3064772134,1,0,1
3064773820,1,0,1
3064810547,1,0,1
3064857147,1,0,1
3064869879,1,0,1
3064880973,1,0,1
3064882334,1,0,1
3064888607,1,0,1
3064924961,1,0,1
3064942168,1,0,1
3064943999,1,0,1
3064945737,1,0,1
3064954217,1,0,1
3064981091,1,0,1
3064994206,1,0,1
3065011361,1,0,1
3065027801,1,0,1
3065031184,1,0,1
3065043136,1,0,1
3065079651,1,0,1
3065112311,1,0,1
3065126753,1,0,1
3065130627,1,0,1
3065150963,1,0,1
3065181238,1,0,1
3065182600,1,1,2
3065199167,1,0,1
3065199952,1,0,1
3065215569,1,0,1
3065217033,1,0,1
3065231871,1,0,1
3065256267,1,0,1
3065267207,1,0,1
3065282404,1,0,1
3065303578,1,0,1
3065305133,1,0,1
3065316058,1,0,1
3065327994,1,2,3
3065352351,1,0,1
3065353185,1,0,1
3065369243,1,0,1
3065371913,1,0,1
3065381057,1,0,1
3065399320,1,0,1
3065409748,1,0,1
3065413539,1,0,1
3065438230,1,0,1
3065451455,1,0,1
3065498289,1,0,1
3065505844,1,0,1
3065507182,1,0,1
3065527708,1,0,1
3065529141,1,0,1
3065549789,1,0,1
3065566157,1,1,2
3065572659,1,0,1
3065580449,1,0,1
3065619183,1,0,1
3065625450,1,0,1
3065650275,1,0,1
3065658527,1,0,1
3065660747,1,0,1
3065676921,1,0,1
3065677366,1,0,1
3065690921,1,0,1
3065699997,1,0,1
3065703413,1,0,1
3065704115,1,0,1
3065708523,1,0,1
3065717787,1,0,1
3065718945,1,0,1
3065721929,1,0,1
3065724160,1,0,1
3065741422,1,0,1
3065744507,1,0,1
3065747867,1,0,1
3065752023,1,0,1
3065770199,1,0,1
3065770353,1,0,1
3065778911,1,0,1
3065779973,1,0,1
3065780200,1,0,1
3065785935,1,1,2
3065805473,1,0,1
3065813619,1,0,1
3065816038,1,0,1
3065829503,1,0,1
3065829651,1,0,1
3065836108,1,0,1
3065848684,1,0,1
3065852891,1,0,1
3065858051,1,0,1
3065860234,1,0,1
3065865009,1,0,1
3065868472,1,0,1
3065873326,1,0,1
3065875185,1,0,1
3065877975,1,0,1
3065878199,1,0,1
3065878697,1,0,1
3065888464,1,0,1
3065901671,1,0,1
3065902241,1,0,1
3065905726,1,0,1
3065907437,1,0,1
3065909879,1,0,1
3065927932,1,0,1
3065929324,1,0,1
3065940118,1,0,1
3065944780,1,0,1
3065946964,1,1,2
3065948884,1,0,1
3065955166,1,0,1
3065956924,1,0,1
3065959624,1,0,1
3065978167,1,0,1
3065989265,1,0,1
3066236543,1,0,1
3066455956,1,0,1
3066482541,1,0,1
3066591876,1,0,1
3066686825,1,0,1
3066832981,1,0,1
3066978124,1,0,1
3067223453,1,0,1
3067228531,1,0,1
3067349743,1,0,1
3067685731,1,0,1
3068012937,1,0,1
3068164931,1,0,1
3068166604,1,0,1
3068691727,1,0,1
3068711873,1,1,2
3068728464,1,0,1
3068864107,1,0,1
3068949485,1,0,1
3068993240,1,0,1
3070430174,1,0,1
3070454969,1,0,1
3070468767,1,0,1
3070707701,1,0,1
3070764531,1,0,1
3071051950,1,0,1
3071184851,1,1,2
3071531680,1,0,1
3071566300,1,0,1
3071850667,1,1,2
3071989768,1,0,1
3072064951,1,0,1
3072459989,1,2,3
3072522189,1,0,1
3072536310,1,0,1
3073529245,1,1,2
3073538623,1,0,1
3073809062,1,0,1
3074230573,1,0,1
3074528624,1,0,1
3074874226,1,0,1
3074927585,1,0,1
3075298197,1,0,1
3075302174,1,0,1
3075467281,1,1,2
3075524670,1,1,2
3075657543,1,0,1
3075712116,1,1,2
3075719913,1,0,1
3075825966,1,0,1
3075843553,1,0,1
3075964151,1,0,1
3076014264,1,4,5
3076111561,1,0,1
3076288518,1,2,3
3076720472,1,0,1
3076868272,1,0,1
3077246834,1,0,1
3077515383,1,3,4
3077608613,1,0,1
3077658023,1,0,1
3078081651,1,0,1
3078583849,1,1,2
3078762377,1,2,3
3078831746,1,0,1
3079145701,1,0,1
3079573805,1,0,1
3079849018,1,1,2
3080308762,1,0,1
3080461433,1,0,1
3080698290,1,0,1
3080771328,1,0,1
3080932083,1,0,1
3081227250,1,0,1
3081276986,1,0,1
3081552667,1,0,1
3081767429,1,1,2
3081791866,1,0,1
3082925560,1,0,1
3082946713,1,0,1
3083229328,1,0,1
3083247955,1,1,2
3083350340,1,0,1
3083581552,1,0,1
3084038139,1,1,2
3084328539,1,0,1
3084647165,1,0,1
3084650644,1,0,1
3084842651,1,0,1
3085415272,1,1,2
3085454489,1,0,1
3085675037,1,1,2
3086220939,1,0,1
3086316416,1,1,2
3086707950,1,0,1
3086843746,1,1,2
3087439556,1,0,1
3087540285,1,0,1
3088088232,1,2,3
3088600429,1,0,1
3089140684,1,0,1
3090044279,1,0,1
3090113693,1,1,2
3090239352,1,3,4
3090318623,1,1,2
3090527560,1,0,1
3091269338,1,0,1
3091444382,1,0,1
3091497673,1,0,1
3091669635,1,0,1
3091768709,1,0,1
3091900759,1,0,1
3092045272,1,0,1
3092120316,1,0,1
3092154496,1,2,3
3092228788,1,0,1
3092260011,1,0,1
3092372145,1,0,1
3092482606,1,2,3
3092563396,1,0,1
3092591571,1,0,1
3092961320,1,1,2
3093683335,1,0,1
3093873776,1,0,1
3094589710,1,0,1
3094633482,1,0,1
3094908458,1,0,1
3095091291,1,0,1
3095845541,1,0,1
3096197139,1,1,2
3096664049,1,0,1
3096743527,1,0,1
3096765870,1,0,1
3096864830,1,0,1
3096912559,1,0,1
3097027345,1,0,1
3097368934,1,0,1
3097559537,1,0,1
3098014216,1,0,1
3098428667,1,0,1
3098432640,1,1,2
3098473819,1,0,1
3098524258,1,0,1
3098890162,1,0,1
3099216789,1,1,2
3099484032,1,0,1
3099529095,1,0,1
3100040713,1,1,2
3100057911,1,0,1
3100440830,1,0,1
3100465077,1,0,1
3100525722,1,0,1
3100810649,1,1,2
3101417859,1,1,2
3101996466,1,0,1
3102044217,1,0,1
3102209010,1,0,1
3102398327,1,0,1
3102472862,1,0,1
3103071266,1,0,1
3103243210,1,0,1
3103552162,1,0,1
3103704744,1,0,1
3104495336,1,0,1
3104946975,1,0,1
3105028147,1,1,2
3105329027,1,0,1
3105352238,1,0,1
3105364077,1,0,1
3105836029,1,0,1
3106688243,1,0,1
3106949893,1,1,2
3107067643,1,0,1
3107673643,1,0,1
3107711448,1,0,1
3107716620,1,0,1
3107912356,1,0,1
3107979127,1,0,1
3108798962,1,2,3
3108812707,1,0,1
3109015684,1,0,1
3109165606,1,0,1
3109224305,1,0,1
3109269087,1,0,1
3110801057,1,3,4
3111496845,1,0,1
3112000848,1,0,1
3112004763,1,2,3
3112044022,1,0,1
3112052554,1,0,1
3112155426,1,0,1
3112434610,1,0,1
3112485521,1,0,1
3112621480,1,0,1
3112717914,1,2,3
3112819119,1,2,3
3113056040,1,0,1
3113062169,1,0,1
3113342544,1,0,1
3113364954,1,1,2
3113452056,1,0,1
3113590537,1,0,1
3114239426,1,2,3
3114343853,1,0,1
3115319080,1,0,1
3115875292,1,0,1
3115904499,1,0,1
3115965949,1,0,1
3116145481,1,1,2
3116312032,1,2,3
3116504009,1,0,1
3116611336,1,0,1
3116717745,1,0,1
3116955718,1,0,1
3118832304,1,0,1
3119050321,1,0,1
3119269055,1,0,1
3119354603,1,0,1
3119712682,1,0,1
3120422458,1,0,1
3121651429,1,2,3
3121695264,1,0,1
3121785585,1,0,1
3121915096,1,1,2
3121980179,1,0,1
3121980275,1,0,1
3122128662,1,1,2
3122219217,1,0,1
3122487777,1,0,1
3122595297,1,0,1
3122614374,1,0,1
3122629226,1,0,1
3122650774,1,1,2
3122689411,1,0,1
3122720961,1,0,1
3123088372,1,2,3
3123891849,1,0,1
3123971965,1,0,1
3124513967,1,0,1
3124591131,1,1,2
3124856075,1,0,1
3124933325,1,0,1
3125011143,1,0,1
3126475427,1,0,1
3126710471,1,0,1
3126749047,1,0,1
3126786329,1,0,1
3126965878,1,0,1
3127362827,1,0,1
3127608731,1,1,2
3128019132,1,0,1
3128306450,1,0,1
3128610350,1,0,1
3128661380,1,1,2
3129377794,1,0,1
3129556459,1,0,1
3129742382,1,0,1
3129781465,1,3,4
3129944188,1,0,1
3130635850,1,0,1
3130919615,1,1,2
3131076533,1,0,1
3131124364,1,0,1
3131169148,1,0,1
3131182071,1,0,1
3131194185,1,0,1
3131196005,1,0,1
3131353456,1,0,1
3131369782,1,0,1
3131388107,1,0,1
3131430309,1,0,1
3131469478,1,0,1
3131519624,1,0,1
3131537668,1,2,3
3131597699,1,1,2
3131611887,1,0,1
3131644077,1,0,1
3131716503,1,0,1
3132681004,1,0,1
3132796460,1,0,1
3133175299,1,0,1
3133275722,1,0,1
3133666626,1,0,1
3133974666,1,0,1
3133990041,1,0,1
3134037938,1,0,1
3134073339,1,0,1
3134354112,1,0,1
3134933764,1,0,1
3135252634,1,0,1
3135613169,1,0,1
3135992616,1,0,1
3136749048,1,0,1
3137443456,1,1,2
3138234121,1,0,1
3138260060,1,0,1
3138282135,1,0,1
3138573783,1,0,1
3139147969,1,0,1
3139253484,1,0,1
3139441946,1,0,1
3139621382,1,1,2
3140029801,1,0,1
3140149191,1,0,1
3140214850,1,0,1
3140400355,1,0,1
3140470333,1,0,1
3140536102,1,0,1
3140595469,1,0,1
3140621532,1,0,1
3140748788,1,0,1
3140800256,1,1,2
3140880662,1,0,1
3140898179,1,0,1
3140908674,1,0,1
3141115500,1,0,1
3141303693,1,0,1
3141885411,1,0,1
3141915315,1,0,1
3142131231,1,0,1
3142450357,1,0,1
3142653999,1,0,1
3143076391,1,0,1
3143230010,1,0,1
3143802437,1,0,1
3144151043,1,0,1
3144180706,1,0,1
3145222706,1,0,1
3145474467,1,1,2
3145512866,1,1,2
3145564244,1,0,1
3145582730,1,1,2
3145916417,1,0,1
3145920843,1,0,1
3146151338,1,0,1
3146204134,1,0,1
3146642240,1,1,2
3146684388,1,0,1
3146779211,1,0,1
3147246073,1,0,1
3147456042,1,1,2
3148485894,1,0,1
3148559659,1,0,1
3148739466,1,0,1
3148811982,1,0,1
3148847930,1,0,1
3148901299,1,2,3
3149058553,1,1,2
3149125121,1,0,1
3149176337,1,0,1
3149457188,1,1,2
3150050422,1,0,1
3150064983,1,0,1
3150123649,1,0,1
3150151147,1,0,1
3150176834,1,0,1
3150220332,1,3,4
3150266508,1,1,2
3150463406,1,2,3
3150713532,1,0,1
3150825104,1,0,1
3150936162,1,0,1
3151016726,1,0,1
3151451678,1,0,1
3151630539,1,0,1
3151644035,1,0,1
3151720422,1,0,1
3151877551,1,2,3
3152118762,1,0,1
3152158328,1,0,1
3152182926,1,0,1
3152819190,1,0,1
3153110259,1,0,1
3153353848,1,0,1
3153759025,1,0,1
3153898533,1,1,2
3153963392,1,3,4
3154100120,1,0,1
3154314141,1,0,1
3154372850,1,0,1
3154545254,1,1,2
3155384017,1,0,1
3156627536,1,0,1
3156697613,1,0,1
3156816818,1,2,3
3156923639,1,0,1
3156979954,1,1,2
3157219778,1,0,1
3157444563,1,0,1
3157505279,1,0,1
3157543165,1,0,1
3157671825,1,0,1
3157953149,1,0,1
3158173165,1,0,1
3158492423,1,0,1
3158899591,1,0,1
3158950773,1,0,1
3159298564,1,0,1
3159393797,1,0,1
3159425433,1,0,1
3159579924,1,0,1
3159627277,1,1,2
3159801347,1,2,3
3160011031,1,0,1
3160092012,1,0,1
3160219068,1,2,3
3160301141,1,0,1
3160555227,1,0,1
3160568136,1,0,1
3161005390,1,0,1
3161023999,1,0,1
3161121705,1,0,1
3161599719,1,0,1
3161602502,1,0,1
3161778229,1,0,1
3161854130,1,0,1
3162005787,1,0,1
3162153746,1,0,1
3162171480,1,0,1
3162335712,1,0,1
3162889147,1,0,1
3163008944,1,0,1
3163091378,1,1,2
3163246308,1,1,2
3163263830,1,0,1
3164194149,1,0,1
3164261341,1,0,1
3164371908,1,0,1
3164453826,1,0,1
3164486004,1,0,1
3164519996,1,0,1
3164707532,1,0,1
3164739158,1,0,1
3164792695,1,0,1
3165533265,1,1,2
3165810168,1,1,2
3165979228,1,0,1
3165997104,1,0,1
3165998402,1,0,1
3166023404,1,4,5
3166068091,1,0,1
3166231752,1,0,1
3166302605,1,0,1
3166991089,1,2,3
3167058077,1,2,3
3167128131,1,0,1
3167313634,1,0,1
3167443719,1,0,1
3167515000,1,0,1
3167741856,1,0,1
3168177806,1,0,1
3168211556,1,0,1
3168631289,1,0,1
3169011325,1,0,1
3170366621,1,0,1
3170426574,1,2,3
3170592168,1,0,1
3170964015,1,0,1
3171089598,1,0,1
3171347802,1,0,1
3171373273,1,0,1
3171555132,1,0,1
3171641272,1,1,2
3171685513,1,2,3
3171710430,1,0,1
3171729400,1,0,1
3171775854,1,0,1
3171792893,1,0,1
3171811522,1,0,1
3171899339,1,0,1
3172006139,1,0,1
3172685867,1,0,1
3173949645,1,0,1
3174081458,1,0,1
3174586607,1,0,1
3174590574,1,0,1
3176301956,1,0,1
3176398313,1,0,1
3176998279,1,0,1
3177022386,1,0,1
3177111698,1,0,1
3177200238,1,0,1
3177551443,1,0,1
3177578698,1,0,1
3177932297,1,0,1
3177939774,1,0,1
3178726424,1,1,2
3178837447,1,0,1
3179084198,1,0,1
3179437112,1,0,1
3179736830,1,0,1
3179786221,1,0,1
3179842955,1,0,1
3179850712,1,0,1
3179915986,1,0,1
3179958949,1,0,1
3180263192,1,0,1
3180348709,1,0,1
3180697014,1,1,2
3180878012,1,1,2
3180912644,1,0,1
3180953282,1,1,2
3181187989,1,1,2
3181210090,1,0,1
3181240643,1,0,1
3181493828,1,0,1
3181568273,1,0,1
3181597951,1,0,1
3181714020,1,1,2
3181735356,1,0,1
3181750968,1,0,1
3181956325,1,1,2
3182041184,1,0,1
3182152928,1,0,1
3182220284,1,0,1
3182775558,1,0,1
3182858773,1,1,2
3182951912,1,0,1
3183211578,1,0,1
3183282239,1,0,1
3183297362,1,1,2
3183394627,1,0,1
3183520439,1,1,2
3183565787,1,0,1
3183579916,1,0,1
3183616213,1,0,1
3183796848,1,1,2
3183906038,1,0,1
3184083853,1,0,1
3184431926,1,0,1
3184462936,1,0,1
3184567378,1,0,1
3184720783,1,0,1
3184726405,1,0,1
3184726826,1,0,1
3185404560,1,0,1
3185936427,1,1,2
3186605436,1,1,2
3186788058,1,0,1
3186839148,1,0,1
3186881174,1,1,2
3186934534,1,3,4
3187110882,1,0,1
3187156543,1,0,1
3187180760,1,0,1
3187239182,1,0,1
3187273370,1,0,1
3187327858,1,0,1
3187571219,1,0,1
3187797233,1,0,1
3187848737,1,2,3
3188011471,1,1,2
3188107750,1,0,1
3188178385,1,0,1
3188306700,1,0,1
3188461563,1,0,1
3188785050,1,0,1
3189010888,1,0,1
3189105144,1,0,1
3189178045,1,0,1
3189273218,1,3,4
3189499542,1,0,1
3190248102,1,1,2
3190479769,1,0,1
3190999660,1,0,1
3191084275,1,0,1
3191237548,1,0,1
3191367083,1,0,1
3191547089,1,0,1
3191693130,1,0,1
3191716442,1,0,1
3192367532,1,0,1
3192411142,1,0,1
3192475400,1,2,3
3192487465,1,0,1
3192515768,1,0,1
3192659427,1,0,1
3192766663,1,0,1
3193772039,1,1,2
3194205199,1,0,1
3194457716,1,0,1
3194707844,1,0,1
3194818131,1,0,1
3195339001,1,0,1
3195562285,1,0,1
3195622220,1,2,3
3195698934,1,0,1
3195958794,1,0,1
3197390607,1,0,1
3197583997,1,0,1
3197649422,1,0,1
3197771592,1,0,1
3197779291,1,0,1
3197821518,1,0,1
3198089216,1,0,1
3198150924,1,0,1
3198244935,1,0,1
3198294457,1,0,1
3199108473,1,0,1
3199239731,1,0,1
3200302555,1,0,1
3200909997,1,0,1
3201051405,1,0,1
3201113458,1,0,1
3201138814,1,0,1
3201561760,1,1,2
3202107005,1,0,1
3202241423,1,2,3
3203760303,1,0,1
3204687447,1,0,1
3204938470,1,0,1
3205068753,1,0,1
3205220381,1,0,1
3205613393,1,1,2
3205755016,1,1,2
3207107709,1,1,2
3207161375,1,0,1
3207232684,1,1,2
3207422001,1,0,1
3207461152,1,2,3
3207522927,1,0,1
3207634137,1,0,1
3207977812,1,0,1
3208036114,1,1,2
3208658418,1,0,1
3209021753,1,2,3
3210875655,1,0,1
3212918993,1,0,1
3213196667,1,0,1
3213926349,1,1,2
3213953968,1,2,3
3214466631,1,1,2
3214580729,1,0,1
3214643433,1,0,1
3215848560,1,0,1
3216616958,1,0,1
3217324555,1,3,4
3217790524,1,0,1
3218898478,1,0,1
3219011624,1,1,2
3219392429,1,2,3
3219651913,1,1,2
3219844437,1,0,1
3219947916,1,1,2
3219968346,1,0,1
3219986389,1,0,1
3220596264,1,0,1
3220705908,1,0,1
3220916611,1,0,1
3221095651,1,2,3
3221113490,1,1,2
3221279982,1,1,2
3221283046,1,0,1
3221366523,1,1,2
3221413128,1,0,1
3221498424,1,0,1
3221703299,1,0,1
3221728030,1,0,1
3221796475,1,3,4
3221830627,1,1,2
3222494839,1,0,1
3222509289,1,0,1
3222534654,1,1,2
3222610003,1,0,1
3222610862,1,0,1
3222661634,1,0,1
3222717138,1,1,2
3222757136,1,0,1
3222909799,1,0,1
3222937730,1,1,2
3223005274,1,0,1
3223237176,1,0,1
3223239390,1,2,3
3223624928,1,0,1
3223728264,1,0,1
3223772982,1,0,1
3223994420,1,0,1
3224573149,1,0,1
3224597315,1,2,3
3224709112,1,0,1
3224722213,1,1,2
3224862973,1,2,3
3224863030,1,0,1
3224910764,1,0,1
3225072239,1,0,1
3225523751,1,0,1
3225668363,1,0,1
3225722943,1,0,1
3226120367,1,0,1
3226125382,1,0,1
3226127629,1,0,1
3226168330,1,0,1
3226254849,1,0,1
3226307596,1,0,1
3226376171,1,0,1
3226389063,1,0,1
3226465698,1,0,1
3226603871,1,0,1
3226662912,1,0,1
3226823395,1,4,5
3227019684,1,0,1
3227162960,1,0,1
3227408298,1,0,1
3227511195,1,0,1
3227517742,1,0,1
3227667040,1,0,1
3227965316,1,0,1
3228200220,1,0,1
3228247246,1,0,1
3228419596,1,0,1
3228447231,1,0,1
3228517474,1,1,2
3228564666,1,0,1
3228604774,1,0,1
3228626290,1,0,1
3228629410,1,0,1
3228640905,1,0,1
3228642088,1,0,1
3228657248,1,0,1
3228726070,1,0,1
3228834167,1,0,1
3228843807,1,0,1
3229039009,1,3,4
3229101408,1,0,1
3229126693,1,0,1
3229165436,1,0,1
3229174027,1,0,1
3229312378,1,0,1
3229410235,1,0,1
3229460923,1,0,1
