user_id,n_fake_urls,n_fact_urls,n_total_urls
785238787617988609,9,0,9
785278893850816512,9,0,9
785320332114599936,9,0,9
785321924339597313,9,0,9
785348546459496448,9,0,9
785566758857945088,9,2,11
785612837464834048,9,0,9
785620643584802817,9,0,9
785848736434024448,9,0,9
785902400209088513,9,0,9
785954323729571840,9,0,9
786286150528950272,9,1,10
786597167771168768,9,1,10
786611393092919297,9,1,10
786736292809760769,9,0,9
786858683774996480,9,1,10
786897383321849856,9,2,11
786902322647486469,9,1,10
787048970442858496,9,0,9
787132420084658176,9,1,10
787160251984322560,9,1,10
787892196716507136,9,0,9
788052477128028160,9,0,9
789131756997840896,9,1,10
789383290318839808,9,1,10
790024978943119360,9,0,9
790622910943678464,9,1,10
791424777923592192,9,0,9
791450841521672192,9,2,11
791706244654440448,9,0,9
791901397667065857,9,0,9
792156070357585920,9,0,9
792338918804815872,9,0,9
793244006956224512,9,0,9
793252797105991684,9,0,9
794186164458684416,9,0,9
794479677733797888,9,0,9
794787672719904768,9,0,9
794889909677019137,9,0,9
795655121782865920,9,0,9
795680013739851777,9,1,10
795807043387097088,9,0,9
796089561537507328,9,0,9
796355458760110081,9,0,9
796528571896496129,9,0,9
796872693920440320,9,0,9
797192341685698560,9,2,11
797473527054168066,9,0,9
797599105371377664,9,0,9
797950662684209152,9,0,9
798707076000317440,9,3,12
798738127720353792,9,0,9
798932635326107648,9,0,9
804952104385318913,9,0,9
807474427864629249,9,1,10
11830,8,19,27
36423,8,0,8
756302,8,4,12
2916671,8,1,9
4239551,8,3,11
5618162,8,28,36
6058142,8,0,8
6165492,8,0,8
6262152,8,8,16
7006932,8,1,9
8743302,8,3,11
9186162,8,0,8
10196452,8,0,8
11036972,8,0,8
11551752,8,0,8
11715042,8,14,22
11866582,8,17,25
12941062,8,0,8
13982892,8,12,20
14328161,8,56,64
14512842,8,2,10
14529471,8,0,8
14637033,8,0,8
14661925,8,0,8
14723235,8,6,14
14788607,8,0,8
14804672,8,34,42
14864368,8,5,13
14895637,8,13,21
14914462,8,11,19
14945005,8,66,74
14976142,8,8,16
15012679,8,2,10
15415753,8,1,9
15521774,8,111,119
15525413,8,26,34
15612411,8,0,8
15693986,8,1,9
15712175,8,4,12
15995683,8,4,12
15996216,8,1,9
15998753,8,6,14
16103930,8,10,18
16155390,8,0,8
16178778,8,3,11
16207074,8,0,8
16208851,8,1,9
16262760,8,1,9
16278173,8,0,8
16383139,8,42,50
16448066,8,0,8
16478244,8,1,9
16490787,8,3,11
16673839,8,3,11
16753594,8,0,8
16842734,8,63,71
16923619,8,0,8
17048273,8,151,159
17162143,8,6,14
17274898,8,1,9
17308589,8,0,8
17328944,8,0,8
17427729,8,0,8
17527890,8,9,17
17602601,8,11,19
17735945,8,0,8
17794712,8,1,9
17824071,8,0,8
17846983,8,1,9
17879211,8,1,9
17904499,8,0,8
17955574,8,1,9
18020150,8,0,8
18031986,8,0,8
18034481,8,0,8
18205127,8,0,8
18250854,8,0,8
18284757,8,0,8
18331491,8,1,9
18469852,8,0,8
18618743,8,0,8
18786885,8,2,10
18794961,8,0,8
18814243,8,4,12
19002934,8,15,23
19056931,8,56,64
19456704,8,0,8
19569705,8,0,8
19575620,8,0,8
19645781,8,10,18
19807561,8,2,10
19819733,8,4,12
19841902,8,5,13
19908361,8,0,8
19932368,8,1,9
20205786,8,1,9
20319497,8,0,8
20480373,8,1,9
20481219,8,0,8
20548990,8,11,19
20947434,8,15,23
20949790,8,0,8
21059569,8,1,9
21159536,8,1,9
21188448,8,1,9
21378923,8,0,8
21460496,8,21,29
21506324,8,1,9
21520410,8,0,8
21569218,8,0,8
21601501,8,1,9
21615707,8,5,13
21722318,8,2,10
21915646,8,0,8
22202242,8,21,29
22380374,8,26,34
22405916,8,1,9
22414239,8,0,8
22515143,8,14,22
22987681,8,0,8
23070969,8,0,8
23143326,8,17,25
23202568,8,0,8
23249329,8,25,33
23313037,8,0,8
23372418,8,0,8
23510621,8,1,9
23527854,8,9,17
23626007,8,1,9
23674069,8,3,11
23755470,8,0,8
23800754,8,1,9
24029066,8,1,9
24106009,8,0,8
24225486,8,0,8
24283787,8,1,9
24471273,8,1,9
24608308,8,0,8
24667237,8,81,89
24702102,8,23,31
25003156,8,34,42
25143740,8,0,8
25223409,8,1,9
25382013,8,3,11
25435864,8,0,8
25507323,8,2,10
25684629,8,2,10
25762954,8,63,71
25818951,8,0,8
25846786,8,1,9
25900516,8,0,8
25907012,8,0,8
26118199,8,1,9
26318192,8,0,8
26666917,8,1,9
26798092,8,0,8
26935873,8,0,8
27150189,8,0,8
27499106,8,0,8
27501860,8,0,8
27506559,8,2,10
27801221,8,0,8
27831941,8,1,9
27946584,8,0,8
28277980,8,59,67
28384904,8,1,9
28476865,8,0,8
28484753,8,0,8
28559660,8,0,8
28582844,8,0,8
28615422,8,0,8
28719383,8,0,8
28779853,8,55,63
28988363,8,0,8
29068389,8,0,8
29195042,8,4,12
29222658,8,0,8
29240983,8,1,9
29606475,8,2,10
29623004,8,0,8
30109311,8,0,8
30298386,8,3,11
30515073,8,2,10
30532993,8,0,8
30691979,8,1,9
30706364,8,13,21
30756849,8,1,9
30773401,8,1,9
30800581,8,1,9
31016712,8,0,8
31488432,8,2,10
31608060,8,21,29
32485908,8,1,9
32735808,8,1,9
32745985,8,10,18
32922391,8,0,8
32962708,8,0,8
32993293,8,0,8
33044471,8,1,9
33228875,8,2,10
33451099,8,0,8
33601308,8,2,10
33975743,8,0,8
34125293,8,0,8
34145141,8,0,8
34455099,8,23,31
34492708,8,2,10
34581662,8,0,8
34617854,8,4,12
34636457,8,3,11
34704999,8,5,13
34733538,8,6,14
35248303,8,2,10
35338242,8,0,8
35429494,8,0,8
35888387,8,1,9
36061413,8,4,12
36258183,8,0,8
36394732,8,0,8
36685954,8,0,8
36730878,8,1,9
36989700,8,1,9
37096844,8,1,9
37120683,8,0,8
37320198,8,0,8
37332624,8,4,12
37446493,8,0,8
37764773,8,0,8
37793232,8,0,8
37831540,8,1,9
37970826,8,0,8
38021037,8,1,9
38222601,8,2,10
38274009,8,0,8
38359576,8,26,34
38608681,8,1,9
39140979,8,6,14
39232365,8,0,8
39262142,8,3,11
39344374,8,1,9
39432990,8,1,9
39749418,8,0,8
39823745,8,0,8
40597139,8,5,13
40608796,8,13,21
40661960,8,0,8
40855401,8,0,8
41039348,8,3,11
41051450,8,2,10
41112839,8,0,8
41410702,8,6,14
41670593,8,47,55
41866281,8,1,9
42127613,8,0,8
42341287,8,3,11
42473644,8,0,8
42834939,8,0,8
43660822,8,0,8
43993275,8,4,12
44130518,8,0,8
44175599,8,44,52
44181545,8,0,8
44216222,8,0,8
44379469,8,0,8
44547422,8,0,8
44617711,8,0,8
44620310,8,5,13
44790249,8,0,8
45134652,8,0,8
45503654,8,0,8
45597703,8,0,8
45640519,8,0,8
45805669,8,1,9
46060002,8,0,8
46114814,8,0,8
46681512,8,18,26
47051674,8,0,8
47150233,8,1,9
47178451,8,1,9
47225502,8,1,9
47491845,8,151,159
47685083,8,1,9
47758708,8,11,19
48093881,8,1,9
48215218,8,41,49
48256523,8,0,8
48334291,8,1,9
48360202,8,1,9
48474625,8,25,33
48935740,8,0,8
49181612,8,1,9
49323761,8,6,14
49418539,8,0,8
50360539,8,1,9
50429466,8,0,8
50757255,8,2,10
51330975,8,45,53
52011684,8,1,9
52136249,8,0,8
52474890,8,1,9
52505924,8,1,9
52733631,8,0,8
52758170,8,4,12
52948121,8,0,8
53146940,8,0,8
53162642,8,1,9
53374478,8,0,8
53461588,8,6,14
54161147,8,4,12
54214657,8,0,8
54407819,8,0,8
54649348,8,0,8
54762949,8,2,10
55086283,8,1,9
55432168,8,12,20
55621506,8,28,36
55701185,8,1,9
55872897,8,0,8
56300259,8,3,11
56811035,8,0,8
57263317,8,0,8
57753139,8,2,10
57800770,8,3,11
58490633,8,1,9
58753674,8,1,9
58896487,8,95,103
58927949,8,1,9
59269083,8,3,11
59379287,8,4,12
59824113,8,4,12
59989101,8,0,8
60956346,8,1,9
61442272,8,1,9
61511656,8,0,8
63502709,8,3,11
63692280,8,0,8
63697141,8,0,8
63910001,8,2,10
64035970,8,172,180
64056441,8,2,10
64092459,8,11,19
64276999,8,1,9
64305856,8,1,9
64444020,8,1,9
64863630,8,1,9
65078777,8,4,12
65368061,8,1,9
65653009,8,2,10
65735401,8,0,8
65889719,8,1,9
66053650,8,4,12
66495289,8,3,11
66850527,8,3,11
66910623,8,45,53
67453958,8,0,8
68543750,8,0,8
68757338,8,0,8
69361283,8,0,8
69469208,8,0,8
69689196,8,0,8
69725287,8,20,28
71268467,8,0,8
71272041,8,7,15
71614856,8,4,12
71836981,8,0,8
72194390,8,0,8
72276122,8,0,8
74109546,8,1,9
74372401,8,1,9
74483257,8,0,8
74775685,8,16,24
75063913,8,0,8
75400946,8,0,8
75860759,8,0,8
75922483,8,1,9
76864398,8,51,59
77012250,8,5,13
77068843,8,64,72
77244965,8,0,8
77848351,8,0,8
80717260,8,9,17
81248998,8,0,8
81290051,8,37,45
81645411,8,0,8
82443502,8,0,8
82516346,8,2,10
84584229,8,1,9
84641730,8,0,8
84680592,8,0,8
84726503,8,1,9
86382285,8,0,8
87250503,8,0,8
87307100,8,8,16
87471627,8,0,8
87772423,8,0,8
89165845,8,1,9
89167642,8,5,13
89273033,8,7,15
89346210,8,0,8
91173409,8,0,8
92328843,8,1,9
92815726,8,0,8
92920360,8,2,10
93189973,8,0,8
93663419,8,1,9
94136370,8,0,8
94139317,8,0,8
94249055,8,0,8
94266934,8,0,8
95066166,8,0,8
95710034,8,0,8
96894306,8,12,20
97452684,8,0,8
99711197,8,1,9
99999451,8,1,9
100820088,8,0,8
101148379,8,2,10
102488862,8,1,9
102753391,8,0,8
103007066,8,0,8
104170025,8,0,8
105379637,8,1,9
105427696,8,0,8
105504557,8,1,9
105711954,8,1,9
105862008,8,0,8
106331667,8,51,59
107229597,8,3,11
108065324,8,1,9
108912618,8,0,8
110451755,8,27,35
110459289,8,48,56
110708073,8,1,9
110728224,8,2,10
110839847,8,0,8
110906985,8,0,8
110946085,8,1,9
111448043,8,0,8
111684317,8,0,8
113289157,8,0,8
113677047,8,1,9
114024675,8,0,8
114924199,8,5,13
115361027,8,0,8
116282990,8,0,8
116929833,8,1,9
117277446,8,0,8
117943883,8,1,9
120345547,8,1,9
120955920,8,0,8
121209635,8,0,8
121313659,8,0,8
123628682,8,148,156
123728862,8,6,14
124055062,8,0,8
124787479,8,0,8
128637178,8,0,8
128668510,8,1,9
129205778,8,53,61
129258722,8,1,9
130588860,8,0,8
131582916,8,0,8
132654630,8,0,8
132789518,8,0,8
132962195,8,0,8
132972189,8,1,9
133504070,8,1,9
133929829,8,3,11
135631388,8,1,9
135980912,8,0,8
137480382,8,0,8
137690064,8,1,9
138190051,8,1,9
138198794,8,0,8
138870199,8,2,10
139182327,8,1,9
140166872,8,2,10
140776478,8,0,8
143574106,8,0,8
145552068,8,8,16
145879939,8,0,8
146451612,8,0,8
146642177,8,1,9
146730310,8,2,10
147690080,8,0,8
148441768,8,0,8
148661860,8,0,8
148784786,8,0,8
149527508,8,0,8
150077364,8,0,8
150281740,8,11,19
150385022,8,0,8
150424761,8,2,10
153970375,8,3,11
154587325,8,0,8
154681376,8,13,21
156325048,8,9,17
156794781,8,4,12
158799097,8,0,8
159170403,8,1,9
159542915,8,1,9
159701593,8,0,8
160904444,8,1,9
161002046,8,0,8
162372905,8,0,8
165480484,8,22,30
167817082,8,0,8
168904047,8,0,8
169245808,8,8,16
169913407,8,0,8
170029291,8,2,10
172476609,8,3,11
173368675,8,0,8
173908484,8,45,53
174685168,8,1,9
175252236,8,0,8
176596263,8,2,10
176842858,8,4,12
177585732,8,0,8
178228905,8,32,40
178461867,8,1,9
178491442,8,0,8
181586582,8,20,28
181765241,8,2,10
183128209,8,2,10
184126208,8,8,16
184778203,8,9,17
185635130,8,0,8
186386399,8,1,9
186435034,8,0,8
186530363,8,0,8
188769843,8,0,8
189094461,8,0,8
189370514,8,0,8
190135621,8,0,8
191615018,8,0,8
191732846,8,0,8
192789059,8,1,9
194628809,8,3,11
194715512,8,0,8
194794933,8,1,9
195849233,8,0,8
195975686,8,0,8
196685253,8,3,11
196841348,8,8,16
197404857,8,36,44
197641623,8,0,8
200681161,8,1,9
201177957,8,1,9
201927628,8,0,8
202836813,8,0,8
205012242,8,14,22
207072407,8,14,22
207152675,8,0,8
207228196,8,2,10
207329823,8,1,9
207864860,8,0,8
208723801,8,1,9
208857851,8,1,9
209706754,8,1,9
210177223,8,0,8
211925897,8,0,8
213081991,8,0,8
216079596,8,1,9
216385540,8,51,59
216502478,8,9,17
216852605,8,0,8
217400862,8,3,11
217551225,8,0,8
217628644,8,6,14
218277895,8,14,22
219582607,8,0,8
219793074,8,2,10
220340950,8,1,9
220678042,8,2,10
221245162,8,0,8
224142741,8,3,11
224809565,8,0,8
225071374,8,7,15
225260105,8,0,8
225333204,8,2,10
227215550,8,2,10
227693690,8,1,9
228233994,8,0,8
228690060,8,0,8
229001983,8,1,9
229010922,8,58,66
229711660,8,0,8
229941089,8,1,9
231233414,8,7,15
232460460,8,1,9
232730740,8,0,8
235795316,8,0,8
236265221,8,0,8
236647046,8,0,8
238756808,8,0,8
239582938,8,0,8
241182891,8,1,9
241360518,8,14,22
241621002,8,1,9
241661629,8,0,8
241735497,8,1,9
242075242,8,0,8
242158195,8,0,8
242440672,8,0,8
242557507,8,2,10
242808620,8,27,35
243424520,8,0,8
243761753,8,1,9
244990041,8,0,8
245580427,8,0,8
245668541,8,0,8
245960120,8,1,9
246476090,8,0,8
246578276,8,1,9
247503994,8,0,8
248248377,8,1,9
249923419,8,7,15
250149006,8,0,8
250665608,8,0,8
250713973,8,7,15
250952482,8,0,8
251227686,8,0,8
251877314,8,5,13
255696250,8,1,9
257592811,8,0,8
258076812,8,1,9
258133070,8,0,8
258440777,8,0,8
258441735,8,0,8
258768180,8,1,9
258831900,8,1,9
259599756,8,0,8
259974035,8,0,8
260394951,8,0,8
260915502,8,1,9
261040803,8,0,8
262305903,8,1,9
262382830,8,0,8
262493461,8,1,9
262907484,8,1,9
263403738,8,9,17
263488313,8,0,8
264819484,8,0,8
264833204,8,101,109
264972111,8,0,8
265144941,8,0,8
265576861,8,0,8
265924831,8,0,8
266273724,8,1,9
267613052,8,2,10
267883219,8,0,8
267949435,8,0,8
268013990,8,1,9
268566872,8,2,10
269369963,8,0,8
270284873,8,4,12
270463025,8,0,8
270690545,8,0,8
271580759,8,0,8
271916022,8,36,44
273554893,8,0,8
273690857,8,8,16
274183039,8,0,8
274285093,8,0,8
276106961,8,16,24
276885247,8,3,11
277001398,8,0,8
278993253,8,0,8
279217447,8,1,9
279341816,8,0,8
279531008,8,0,8
280601129,8,0,8
282314953,8,1,9
282317058,8,0,8
284050591,8,0,8
284831535,8,0,8
284852218,8,1,9
285311534,8,1,9
286966315,8,0,8
287871693,8,0,8
288043194,8,0,8
289076554,8,32,40
292072162,8,1,9
292251723,8,0,8
292335296,8,0,8
292692792,8,1,9
293225183,8,12,20
296006971,8,1,9
296520885,8,0,8
297849453,8,0,8
298298531,8,34,42
300642262,8,39,47
300932489,8,0,8
302386477,8,0,8
302801889,8,4,12
304158079,8,1,9
305188360,8,33,41
305318105,8,28,36
306288156,8,0,8
307373418,8,0,8
310855387,8,3,11
311856115,8,23,31
312439360,8,0,8
312635297,8,0,8
313468076,8,6,14
313941898,8,1,9
316126656,8,0,8
317553248,8,0,8
317561814,8,0,8
317734636,8,0,8
318148029,8,0,8
319206620,8,1,9
319579498,8,0,8
319808514,8,0,8
321229019,8,2,10
321635949,8,0,8
321661510,8,0,8
322178383,8,0,8
322665133,8,0,8
322781837,8,1,9
323190384,8,0,8
324059974,8,2,10
325123401,8,0,8
325314678,8,0,8
326732300,8,2,10
327193695,8,20,28
329657442,8,3,11
330664452,8,1,9
330771231,8,51,59
331129674,8,0,8
331277809,8,0,8
332533240,8,0,8
334080484,8,0,8
334704420,8,0,8
335043068,8,1,9
335721343,8,2,10
337901098,8,0,8
338587175,8,5,13
338809218,8,1,9
338913618,8,0,8
339244895,8,6,14
340941367,8,0,8
340980967,8,0,8
341061002,8,0,8
341790892,8,0,8
341871312,8,1,9
343124987,8,0,8
343830557,8,0,8
344845064,8,1,9
344938512,8,34,42
346818160,8,0,8
347997410,8,0,8
350301832,8,3,11
350994592,8,3,11
352421373,8,0,8
352722190,8,0,8
353239455,8,3,11
354963799,8,0,8
357781740,8,1,9
358342914,8,0,8
358361253,8,0,8
358442053,8,30,38
358875618,8,0,8
359795476,8,0,8
359924736,8,5,13
360241311,8,0,8
360997546,8,1,9
361437624,8,13,21
361936954,8,2,10
362139965,8,0,8
363065300,8,0,8
367323969,8,1,9
367463763,8,0,8
368039513,8,0,8
368571401,8,0,8
371784724,8,0,8
371895791,8,0,8
374109230,8,0,8
374139177,8,0,8
375394712,8,0,8
376154082,8,1,9
376288180,8,0,8
376390162,8,5,13
376477134,8,0,8
377839041,8,0,8
378459282,8,0,8
378642998,8,5,13
378732151,8,0,8
378844127,8,33,41
379187717,8,0,8
379385416,8,1,9
379463455,8,2,10
381570766,8,0,8
382194049,8,1,9
382896970,8,0,8
385151567,8,0,8
385729657,8,0,8
386206041,8,0,8
386215505,8,40,48
386697701,8,1,9
386904023,8,1,9
388365142,8,0,8
389785377,8,22,30
390354250,8,0,8
391447067,8,0,8
392186652,8,0,8
393137692,8,0,8
394093191,8,2,10
394811537,8,0,8
394833882,8,0,8
395301614,8,0,8
396127116,8,2,10
396259700,8,0,8
396903574,8,5,13
397235107,8,0,8
399049596,8,0,8
399553357,8,0,8
400794357,8,1,9
401121255,8,0,8
402255391,8,0,8
402942300,8,5,13
403086277,8,126,134
403907893,8,0,8
403967040,8,0,8
405705870,8,0,8
406377134,8,4,12
407316706,8,0,8
407429787,8,0,8
408570271,8,0,8
410801571,8,0,8
412329694,8,0,8
412441200,8,0,8
414800024,8,0,8
415865765,8,1,9
418423099,8,2,10
420810311,8,2,10
421320878,8,0,8
421347962,8,0,8
421413146,8,0,8
424759075,8,0,8
425307079,8,2,10
425332716,8,3,11
426635241,8,1,9
426665394,8,0,8
427690479,8,0,8
428611968,8,0,8
431233630,8,1,9
431711257,8,2,10
432014523,8,1,9
433437756,8,0,8
433508358,8,0,8
433794417,8,1,9
433946568,8,1,9
433948886,8,20,28
434534348,8,1,9
434708641,8,1,9
437109971,8,3,11
437994852,8,2,10
438043977,8,1,9
442260902,8,0,8
443013691,8,0,8
444283883,8,42,50
444511554,8,0,8
448181998,8,0,8
449119247,8,1,9
451224111,8,0,8
451835789,8,0,8
456743537,8,0,8
459910382,8,0,8
460816041,8,0,8
463276040,8,0,8
465136235,8,2,10
465502764,8,0,8
465878909,8,54,62
466116703,8,0,8
467233205,8,1,9
467413844,8,0,8
467836107,8,0,8
468534179,8,1,9
469708044,8,3,11
469741640,8,0,8
469890568,8,1,9
470028954,8,2,10
470541053,8,0,8
470655557,8,0,8
471421327,8,0,8
472268623,8,3,11
472291066,8,0,8
473101644,8,0,8
473559812,8,0,8
474263130,8,0,8
474612178,8,2,10
477017716,8,0,8
477036830,8,1,9
478120631,8,0,8
480392039,8,1,9
480964430,8,0,8
482190681,8,20,28
482388629,8,14,22
483143319,8,0,8
483539927,8,1,9
484980949,8,3,11
484983185,8,10,18
485865447,8,0,8
486223693,8,2,10
487176004,8,0,8
488019311,8,0,8
491754307,8,1,9
493330823,8,1,9
494604366,8,0,8
495132844,8,3,11
496142087,8,0,8
497051373,8,0,8
497429456,8,0,8
499060178,8,11,19
499227001,8,1,9
499534397,8,0,8
500121783,8,0,8
501939982,8,0,8
502409410,8,0,8
503704053,8,0,8
506034684,8,2,10
511993381,8,0,8
513839320,8,0,8
515614645,8,1,9
518741908,8,3,11
519031521,8,0,8
520439044,8,0,8
520626587,8,50,58
525380796,8,4,12
525440173,8,0,8
525642467,8,1,9
525716504,8,0,8
526132367,8,0,8
526632667,8,0,8
526645243,8,0,8
526801402,8,1,9
526985477,8,0,8
527835856,8,0,8
529746441,8,0,8
530803190,8,1,9
530939634,8,0,8
531485880,8,0,8
532542864,8,1,9
532571916,8,0,8
533867370,8,1,9
534026370,8,5,13
534380406,8,2,10
534640546,8,6,14
534792444,8,0,8
535252877,8,0,8
535950676,8,0,8
536929169,8,0,8
537491672,8,0,8
537563949,8,0,8
539304815,8,0,8
539453139,8,0,8
539612533,8,3,11
541531273,8,1,9
541919727,8,0,8
542977127,8,0,8
545463914,8,1,9
545750379,8,0,8
545882915,8,0,8
547205894,8,1,9
547272108,8,1,9
548538086,8,0,8
552392464,8,0,8
552395044,8,0,8
553172208,8,1,9
553211239,8,0,8
553369137,8,1,9
553548133,8,0,8
555068899,8,0,8
555454724,8,2,10
555576442,8,0,8
556653453,8,0,8
557204442,8,3,11
557279352,8,5,13
557336528,8,0,8
558486772,8,0,8
559476023,8,1,9
560323997,8,47,55
560428685,8,2,10
561419515,8,0,8
561951458,8,0,8
562543781,8,0,8
563617296,8,7,15
565419912,8,0,8
566051223,8,0,8
567345950,8,29,37
569485011,8,50,58
569487350,8,24,32
571052730,8,0,8
575370916,8,4,12
575865962,8,0,8
575995680,8,2,10
576680441,8,0,8
577557067,8,0,8
578540164,8,2,10
579160011,8,0,8
579338060,8,0,8
579628044,8,1,9
581613862,8,0,8
583055663,8,0,8
584721458,8,0,8
584891890,8,25,33
586707638,8,0,8
588352144,8,1,9
589202927,8,0,8
589286587,8,2,10
590132659,8,0,8
593652162,8,1,9
594881739,8,0,8
595506203,8,0,8
598709993,8,1,9
599874558,8,0,8
600145734,8,0,8
601090248,8,0,8
602254195,8,0,8
602910095,8,0,8
604856112,8,0,8
605624487,8,0,8
605835116,8,0,8
605856114,8,2,10
608531157,8,0,8
608610369,8,3,11
609677437,8,0,8
611408712,8,0,8
612797711,8,0,8
614138502,8,5,13
614648383,8,0,8
618226029,8,3,11
620245426,8,1,9
620583354,8,0,8
621024680,8,19,27
624937991,8,0,8
628704394,8,0,8
629761339,8,0,8
630450707,8,5,13
630770856,8,0,8
631294064,8,0,8
634278422,8,0,8
635204214,8,1,9
637042867,8,0,8
700034240,8,0,8
702198810,8,0,8
704596459,8,0,8
710364510,8,2,10
711941233,8,0,8
713434394,8,0,8
713661385,8,3,11
714937236,8,0,8
716902315,8,0,8
717178511,8,0,8
718468278,8,0,8
723456396,8,1,9
727625203,8,0,8
731924576,8,0,8
740476177,8,0,8
741795343,8,0,8
744449923,8,0,8
747668292,8,2,10
749879970,8,2,10
752107238,8,4,12
753764706,8,5,13
754852592,8,0,8
755202710,8,0,8
760707770,8,2,10
762854683,8,22,30
767036004,8,357,365
770538422,8,0,8
775646406,8,0,8
776367025,8,1,9
779286626,8,1,9
782461412,8,0,8
783046681,8,0,8
785340079,8,4,12
786189822,8,1,9
787714244,8,1,9
789501139,8,0,8
790098361,8,0,8
792677334,8,0,8
793080049,8,0,8
794370632,8,0,8
795639116,8,10,18
798454740,8,0,8
799326259,8,0,8
801346926,8,0,8
802290626,8,0,8
802961934,8,1,9
809719260,8,0,8
814650337,8,0,8
815671950,8,1,9
816539264,8,0,8
816874003,8,2,10
818841229,8,3,11
820621218,8,1,9
824410974,8,2,10
826028858,8,4,12
826533236,8,0,8
827972864,8,3,11
830060251,8,0,8
830859110,8,0,8
834378378,8,0,8
836410892,8,0,8
836867256,8,0,8
838980726,8,0,8
846945457,8,11,19
849556892,8,0,8
850000122,8,1,9
850466310,8,0,8
861076914,8,8,16
861261444,8,0,8
861466326,8,9,17
864015714,8,0,8
865211809,8,0,8
865537381,8,2,10
865602043,8,0,8
868594818,8,0,8
870200407,8,0,8
872168983,8,0,8
872769931,8,0,8
873935035,8,0,8
874573788,8,1,9
874846453,8,87,95
874964714,8,0,8
878439888,8,2,10
885660012,8,0,8
887296237,8,0,8
887863118,8,1,9
888895141,8,4,12
889596158,8,1,9
889658149,8,0,8
891268615,8,1,9
898206432,8,48,56
900670812,8,0,8
901461290,8,0,8
902987156,8,3,11
907110312,8,0,8
917424517,8,0,8
917453906,8,0,8
920039474,8,2,10
925161145,8,0,8
926394883,8,0,8
926628416,8,1,9
929840257,8,2,10
930389858,8,0,8
930573630,8,0,8
930890593,8,15,23
931067412,8,0,8
931067706,8,11,19
931516345,8,1,9
932649517,8,0,8
935308489,8,0,8
936815640,8,1,9
942236784,8,0,8
942602136,8,1,9
951197329,8,4,12
956520744,8,0,8
961043299,8,0,8
961149667,8,4,12
961785024,8,1,9
964678884,8,0,8
968764302,8,0,8
969910855,8,29,37
970847706,8,0,8
972252481,8,0,8
974967601,8,0,8
976871100,8,4,12
979448671,8,1,9
981951186,8,5,13
987778555,8,0,8
991999238,8,1,9
993585120,8,8,16
1004337936,8,0,8
1014365983,8,6,14
1016123534,8,0,8
1020763850,8,0,8
1031640079,8,0,8
1033880508,8,2,10
1036066309,8,1,9
1036137812,8,0,8
1042215504,8,0,8
1042334540,8,3,11
1052043074,8,0,8
1053260720,8,0,8
1056093152,8,2,10
1056440384,8,0,8
1058802138,8,1,9
1059240924,8,1,9
1066693320,8,2,10
1067266550,8,6,14
1069194978,8,0,8
1069755158,8,0,8
1070086020,8,0,8
1074293473,8,2,10
1081119548,8,0,8
1092054368,8,6,14
1097693269,8,0,8
1098542803,8,0,8
1104448322,8,1,9
1105391281,8,2,10
1109280350,8,1,9
1113261500,8,2,10
1115212868,8,0,8
1115911946,8,0,8
1117777436,8,0,8
1126999934,8,1,9
1127123641,8,0,8
1143445501,8,0,8
1143773466,8,3,11
1145400012,8,4,12
1146147427,8,1,9
1158238280,8,6,14
1165065463,8,0,8
1166607373,8,0,8
1169261954,8,5,13
1172681474,8,0,8
1173075230,8,2,10
1173774108,8,12,20
1180121479,8,0,8
1184210395,8,0,8
1195305920,8,0,8
1199216136,8,45,53
1202463272,8,0,8
1213048399,8,0,8
1217383148,8,1,9
1223520986,8,32,40
1231730521,8,0,8
1247563308,8,2,10
1247750239,8,4,12
1247869842,8,0,8
1250223434,8,0,8
1263236965,8,202,210
1263540390,8,1,9
1267314548,8,0,8
1271103438,8,1,9
1272061512,8,0,8
1272306439,8,0,8
1275599352,8,1,9
1276639788,8,1,9
1283283048,8,5,13
1283834881,8,0,8
1283858198,8,0,8
1284994340,8,0,8
1287321284,8,1,9
1287518551,8,0,8
1305673812,8,1,9
1308496620,8,0,8
1315921093,8,27,35
1318445515,8,0,8
1325147197,8,0,8
1330155708,8,15,23
1335583519,8,0,8
1337301116,8,4,12
1347838866,8,0,8
1354125025,8,7,15
1355218452,8,528,536
1361017309,8,1,9
1362580699,8,1,9
1364833195,8,3,11
1365068816,8,0,8
1368155952,8,0,8
1369975676,8,0,8
1375460804,8,0,8
1375964054,8,0,8
1378107751,8,0,8
1379361276,8,1,9
1379503950,8,0,8
1383905040,8,62,70
1408148054,8,7,15
1412144438,8,0,8
1428444181,8,3,11
1431651026,8,6,14
1434194372,8,1,9
1444283370,8,0,8
1446408937,8,1,9
1450290024,8,0,8
1452720702,8,0,8
1453474057,8,1,9
1459950392,8,6,14
1467709922,8,0,8
1469014333,8,0,8
1490322847,8,0,8
1508089381,8,2,10
1523183660,8,0,8
1528610402,8,0,8
1532000580,8,0,8
1549153124,8,0,8
1551675618,8,0,8
1555414375,8,41,49
1556419213,8,0,8
1557888104,8,0,8
1560924338,8,0,8
1561465032,8,1,9
1563916915,8,0,8
1576529899,8,0,8
1579351634,8,0,8
1586975863,8,0,8
1596748964,8,0,8
1600803121,8,1,9
1606645344,8,0,8
1609140835,8,0,8
1609531916,8,0,8
1610022938,8,0,8
1613651070,8,12,20
1618663214,8,1,9
1618800769,8,1,9
1619311868,8,0,8
1626442262,8,1,9
